Stop_Code_LBSL,Stop_Name,Location_Easting,Location_Northing,Latitude,Longitude,Heading,Sms_Code,Stop_Area,Virtual_Bus_Stop
11160,REDCLIFFE SQUARE,525899,178043,51.48681913,-0.186507555,146,58457,7F02,0
11162,EARLS COURT ROAD / OLD BROMPTON ROAD,525708,178358,51.48969286,-0.189145117,153,57315,7F01,0
11164,EARLS COURT STATION <>,525575,178555,51.49149306,-0.190989889,137,50963,7908,0
11165,SCARSDALE VILLAS,525261,179007,51.49562532,-0.19535044,337,73405,7905,0
11166,PEMBROKE ROAD,525260,179045,51.49596709,-0.195351347,160,71125,7905,0
11169,GLOUCESTER ROAD,526381,178473,51.49057643,-0.179414453,67,72685,7F12,0
1117,MYDDELTON ROAD,530473,189320,51.58713529,-0.116479358,259,75992,9305,0
11170,GLOUCESTER ROAD,526425,178478,51.49061153,-0.178779163,244,51483,7F12,0
11171,BOLTON GARDENS / BROMPTON LIBRARY,525971,178385,51.48987699,-0.185348941,61,73035,7F10,0
11175,BROMPTON SQUARE,527301,179202,51.49692219,-0.165905629,225,72303,7002,0
11178,VICTORIA AND ALBERT MUSEUM,527069,179063,51.49572508,-0.169296407,67,58397,7001,0
11179,VICTORIA AND ALBERT MUSEUM,527143,179077,51.49583427,-0.168225817,243,77289,7001,0
11184,COLLINGHAM ROAD / SAINSBURY'S,525930,178872,51.49426329,-0.185765448,82,47455,7B05,0
11187,CROMWELL HOSPITAL,525737,178850,51.49410852,-0.188552283,273,53896,7B05,0
11195,WARWICK GARDENS,524825,179152,51.49702505,-0.201577304,239,50258,7902,0
11196,HOLLAND GARDENS,524416,179285,51.49831065,-0.207419978,319,52909,7704,0
11197,LOWER ADDISON GARDENS,524100,179643,51.50159787,-0.211844546,319,47592,7702,0
11205,PARK GROVE,518731,192232,51.61590636,-0.284916213,140,72366,SD13,0
11207,ALEXANDRA PALACE GARDEN CENTRE,529364,189816,51.59184888,-0.132296937,120,49149,9605,0
11208,ALEXANDRA PALACE ICE RINK,529632,189966,51.5931354,-0.128374463,226,75104,9603,0
11210,ALEXANDRA PALACE PALM COURT,529422,189902,51.59260849,-0.131428313,273,74301,9604,0
11211,ALEXANDRA PALACE GARDEN CENTRE,529343,189819,51.59188066,-0.132598847,322,77710,9605,0
11212,ALEXANDRA PALACE PARK,529981,190242,51.59553553,-0.123236248,74,72468,9601,0
11213,ALEXANDRA PALACE ICE RINK,529774,190157,51.59481932,-0.126254793,50,49393,9603,0
11215,ALEXANDRA PALACE PALM COURT,529426,189931,51.59286821,-0.131359897,90,52093,9604,0
11216,ALEXANDRA PALACE PARK,530022,190239,51.59549911,-0.122645713,258,75655,9601,0
11220,RUTLAND GARDENS,527314,179697,51.50136827,-0.165539774,89,49282,404,0
11221,KNIGHTSBRIDGE BARRACKS,527391,179679,51.50118914,-0.164437399,276,73840,404,0
11222,PRINCE OF WALES GATE,527042,179702,51.50147443,-0.169455051,88,74344,403,0
11223,PRINCE OF WALES GATE,527155,179684,51.50128723,-0.167834222,273,50728,403,0
11224,QUEENS GATE,526332,179632,51.50100444,-0.179704928,92,74330,7A09,0
11226,CHELSEA FOOTBALL CLUB,525786,177247,51.47968981,-0.188417964,77,53438,7F13,0
11227,CHELSEA FOOTBALL CLUB,525791,177232,51.47955387,-0.188351336,256,54387,6.00E+11,0
11230,RADIPOLE ROAD,524787,176796,51.47585748,-0.20295737,50,55146,6J03,0
11231,RADIPOLE ROAD,524733,176738,51.47534808,-0.203755089,229,77462,6J03,0
11232,FULHAM PALACE ROAD,524377,176296,51.47145371,-0.209034669,47,55119,6H08,0
11233,FULHAM PALACE ROAD,524411,176313,51.47159903,-0.208539357,225,72537,6H08,0
11234,MULGRAVE ROAD,524790,177728,51.48423374,-0.202584833,56,71723,6D02,0
11235,NORTH END ROAD,524960,177832,51.48513096,-0.200100721,250,47512,6D03,0
11239,FULHAM POOLS,524464,177578,51.48295737,-0.207330786,238,49567,6G06,0
11240,FULHAM CROSS,524166,177488,51.48221395,-0.211652313,73,53586,6G05,0
11242,FULHAM CROSS,524025,177505,51.48239769,-0.213676086,298,50843,6G04,0
11243,SHORROLDS ROAD,524870,177233,51.47976697,-0.201608221,111,47725,6J05,0
11244,SHORROLDS ROAD,524808,177244,51.47987952,-0.202496791,284,56521,6J05,0
11245,THE SALISBURY TAVERN,524647,177284,51.48027455,-0.204800193,100,54692,6G08,0
11246,SHERBROOKE ROAD,524527,177300,51.4804448,-0.206521912,284,53855,6G08,0
11247,HANNELL ROAD,524269,177365,51.48108578,-0.210212884,99,58762,6G10,0
11248,MUNSTER ROAD,524237,177361,51.48105686,-0.210674931,279,54099,6G10,0
11249,MUNSTER ROAD / FULHAM CROSS,524152,177421,51.48161482,-0.211877407,153,74163,6G11,0
11251,LILLIE ROAD,524923,177745,51.48435717,-0.200664165,334,76857,6D01,0
11252,LILLIE ROAD,524883,177886,51.48563332,-0.201190123,166,77170,6D01,0
11253,WEST KENSINGTON ESTATE,524794,178088,51.48746857,-0.202399983,336,49612,6B02,0
11254,WEST KENSINGTON ESTATE,524807,178095,51.48752862,-0.202210348,156,54809,6B02,0
11255,WEST KENSINGTON STATION <>,524615,178299,51.48940454,-0.204902537,339,51668,6B01,0
11256,WEST KENSINGTON STATION <>,524603,178372,51.49006332,-0.205049535,164,76285,6B01,0
11258,LYTTON ESTATE,524523,178602,51.49214821,-0.206120198,150,76311,6A03,0
11259,LYTTON ESTATE,524437,178676,51.49283227,-0.207332367,312,55041,6A03,0
11262,KENSINGTON OLYMPIA,524327,178794,51.49391707,-0.208874642,137,54650,6A02,0
11263,RUMBOLD ROAD,525861,177054,51.47793843,-0.187407172,45,72837,6.00E+08,0
11264,RUMBOLD ROAD,525887,177065,51.47803151,-0.187029013,225,54955,6.00E+08,0
11265,WANDSWORTH BRIDGE ROAD,525498,176715,51.47497214,-0.192752585,45,56899,6.00E+02,0
11266,WANDSWORTH BRIDGE ROAD,525562,176760,51.4753624,-0.191815444,226,73988,6.00E+02,0
11267,IRENE ROAD,525365,176553,51.47354556,-0.194724337,48,50522,6.00E+01,0
11268,IRENE ROAD,525317,176493,51.47301692,-0.19543646,226,54445,6.00E+01,0
11269,PARSONS GREEN,525166,176415,51.47234928,-0.197637337,82,53001,6J01,0
11271,MUNSTER ROAD,524795,176304,51.47143356,-0.203016034,63,50792,6J02,0
11272,MUNSTER ROAD,524795,176290,51.47130773,-0.203020979,243,50014,6J02,0
11276,NEW KINGS ROAD,525610,176740,51.47517198,-0.191131691,344,47030,6.00E+03,0
11277,NEW KING'S ROAD,525626,176724,51.47502462,-0.190907094,164,52700,6.00E+03,0
11279,OAKBURY ROAD,525747,176112,51.46949704,-0.189383388,171,54299,6F02,0
11283,ROYAL HOSPITAL CHELSEA / LOWER SLOANE ST,528051,178274,51.48841204,-0.155442736,43,72823,0G11,0
11286,NATIONAL ARMY MUSEUM,527815,178025,51.48622747,-0.158930558,44,50827,7.00E+08,0
11287,NATIONAL ARMY MUSEUM,527804,177997,51.48597829,-0.159099054,228,49263,7.00E+08,0
11288,ALBERT BRIDGE,527259,177613,51.48264985,-0.167083375,72,58367,7.00E+06,0
11289,ALBERT BRIDGE,527438,177642,51.48287019,-0.164496185,266,56193,7.00E+06,0
1129,SPA ROAD,533542,179133,51.49486197,-0.076067533,299,74537,3G05,0
11290,BEAUFORT STREET,527017,177515,51.48182344,-0.170602253,249,54811,7G02,0
11291,DUKE OF YORK SQUARE,527750,178484,51.49036759,-0.159700179,47,47903,7.00E+02,0
11292,MARKHAM STREET,527515,178270,51.48849724,-0.163160912,236,49861,7.00E+03,0
11293,CHELSEA OLD TOWN HALL,527328,178142,51.48738893,-0.165899315,234,56178,7.00E+04,0
11294,CARLYLE SQUARE / KING'S COLLEGE,527079,177996,51.48613271,-0.169536635,55,58984,7.00E+05,0
11295,CARLYLE SQUARE,527067,177972,51.4859197,-0.169718028,236,54349,7.00E+05,0
11296,HOBURY STREET / WORLDS END,526534,177517,51.4819497,-0.177554287,56,49302,7G04,0
11297,EDITH GROVE / WORLDS END,526529,177495,51.48175308,-0.177634145,241,58700,7G06,0
11298,CHEYNE WALK,526893,177538,51.48205801,-0.172378954,326,77605,7G11,0
113,BROADHURST GARDENS,525508,184547,51.54536399,-0.18982016,13,57115,8A03,0
1130,SPA ROAD,533647,179074,51.4943069,-0.07457807,146,54690,3G04,0
11300,CHEYNE WALK,526896,177557,51.4822281,-0.172328941,146,53455,7G11,0
11306,ROYAL BROMPTON HOSP / ROYAL MARSDEN HOSP,526869,178409,51.4898919,-0.172411399,223,59523,7C04,0
11307,CHELSEA AND WESTMINSTER HOSPITAL,526342,177836,51.4848598,-0.180203972,231,75118,7F16,0
11309,HORTENSIA ROAD,526024,177506,51.48196472,-0.184899677,215,49072,7F14,0
11311,EDITH GROVE,526325,177500,51.48184363,-0.180568924,146,49866,7G03,0
11312,CALE STREET / ROYAL BROMPTON HOSPITAL,527125,178330,51.48912434,-0.168754116,337,49871,7C08,0
11313,CALE STREET / ROYAL BROMPTON HOSPITAL,527127,178362,51.48941151,-0.168713795,157,54272,7C08,0
11321,ALPHA CLOSE,527422,182556,51.52704023,-0.162950793,136,75086,0T05,0
11325,FLOOD STREET,527617,177783,51.48409712,-0.161868488,37,54442,7.00E+07,0
11326,FLOOD STREET,527625,177772,51.48399645,-0.1617573,217,50261,7.00E+07,0
11328,WEDMORE STREET,529978,186491,51.56182388,-0.12466807,297,56073,CH18,0
11329,LORD AVENUE,542536,189264,51.58370947,0.057524749,149,52741,XJ02,0
11330,WOODFORD BRIDGE ROAD,542447,189359,51.5845857,0.056279465,329,55614,XJ02,0
11331,HAYES / GEORGE LANE,540560,166409,51.37880987,0.019922453,197,71845,FG08,0
11332,HAYES / GEORGE LANE,540527,166365,51.37842261,0.019431135,24,54850,FG08,0
11333,ABINGER ROAD,521599,179011,51.49646098,-0.248080988,67,58054,NG15,0
11334,ABINGER ROAD,521573,178990,51.49627782,-0.248462628,250,76014,NG15,0
11337,TURNHAM GREEN STATION <>,521286,178892,51.49545862,-0.25262914,68,52454,Q603,0
11338,TURNHAM GREEN STATION <>,521266,178873,51.49529213,-0.252923667,250,52590,Q603,0
11339,FLANCHFORD ROAD,521958,179207,51.49814533,-0.242843603,72,57204,NG14,0
11340,FLANCHFORD ROAD,521983,179203,51.49810398,-0.242484971,252,76590,NG14,0
11345,THE ORCHARD,521014,178860,51.4952293,-0.256556874,72,77869,Q602,0
11346,RAMILLIES ROAD,520829,178814,51.49485541,-0.25923659,279,58507,Q602,0
11349,ACTON GREEN,520574,178891,51.49560197,-0.2628822,261,48224,Q601,0
1135,STATION ROAD / CHINGFORD STATION #,539114,194602,51.6325363,0.01027932,236,48269,Y102,0
11350,LANGLEY AVENUE,518337,166598,51.38557761,-0.299205642,348,55403,K803,0
11351,LANGLEY AVENUE,518356,166558,51.3852141,-0.298946028,169,53557,K803,0
11352,RUISLIP LIDO,508610,189132,51.59008481,-0.432013851,211,47413,PQ05,0
11356,ST ANTHONY'S HOSPITAL,523929,165823,51.37741792,-0.219146036,32,58317,JC11,0
11357,TUDOR DRIVE,524607,166772,51.38579937,-0.209075325,217,54233,JB03,0
11363,CHENIES PLACE,529832,183337,51.53351054,-0.127937495,318,75292,8510,0
11366,CHENIES PLACE,529747,183418,51.53425809,-0.129132563,123,55409,8510,0
11367,ST PANCRAS OLD CHURCH,529752,183401,51.53410415,-0.129066774,303,74157,8509,0
11371,ST PANCRAS HOSPITAL,529643,183485,51.53488416,-0.130606641,129,76894,8509,0
11373,ROYAL COLLEGE STREET,529526,183494,51.53499191,-0.132289452,76,52722,8M13,0
11377,PLENDER STREET,529465,183668,51.53656976,-0.133104546,332,51562,8M15,0
11379,PRATT STREET,529375,183852,51.53824413,-0.134333977,332,50357,8M16,0
11383,CAMDEN ROAD STATION #,529224,184128,51.54075932,-0.136408902,330,49479,8H21,0
11385,ROYAL COLLEGE STREET / IVOR STREET,529142,184268,51.54203637,-0.137539404,330,75500,8H20,0
11389,KENTISH TOWN ROAD,529003,184484,51.54400951,-0.139463702,333,76641,8H24,0
11391,KENTISH TOWN POST OFFICE,528982,184953,51.54822953,-0.139594442,7,74611,8K07,0
11392,KENTISH TOWN POST OFFICE,528987,184895,51.54770711,-0.139543633,188,54960,8K07,0
11393,KENTISH TOWN FIRE STATION,528882,185418,51.55243166,-0.140865599,319,75574,8K09,0
11394,FORTESS ROAD,528954,185323,51.55156138,-0.139862417,146,48540,8K09,0
11395,LADY SOMERSET ROAD,528776,185513,51.55330971,-0.142359003,316,52601,8K10,0
11396,KENTISH TOWN FIRE STATION,528827,185482,51.55301944,-0.141635083,130,54277,8K10,0
11399,LADY SOMERSET ROAD,528693,185677,51.55480263,-0.143495609,148,77384,8K11,0
114,BROADHURST GARDENS,525503,184489,51.5448438,-0.189912927,197,77632,8A03,0
11400,GORDON HOUSE ROAD,528619,185765,51.55561043,-0.144530327,326,58674,8F05,0
11401,DARTMOUTH PARK ROAD,528546,185899,51.55683142,-0.145533844,148,53739,8F04,0
11404,WILLIAM ELLIS SCHOOL,528421,186057,51.55827996,-0.147278422,323,73333,8F03,0
11405,WILLIAM ELLIS SCHOOL,528387,186131,51.55895279,-0.147741635,152,54186,8F03,0
11406,PARLIAMENT HILL FIELDS,528290,186314,51.56061962,-0.149073493,335,47963,8F02,0
11407,PARLIAMENT HILL FIELDS,528313,186302,51.56050653,-0.148746223,155,76289,8F01,0
11408,FORTESS WALK,528987,185475,51.55291996,-0.139330916,14,54956,8K13,0
11409,FORTESS WALK,528987,185374,51.55201221,-0.139367962,184,54771,8K13,0
11412,LADY SOMERSET ROAD,529054,185650,51.55447748,-0.138300745,24,77950,8K12,0
11413,LADY SOMERSET ROAD,529055,185623,51.55423458,-0.138296238,204,50498,8K12,0
11416,MONNERY ROAD,529199,186172,51.55913584,-0.136018372,7,58254,CF13,0
11417,MONNERY ROAD,529212,186185,51.5592497,-0.135826147,187,74870,CF13,0
11419,PEMBERTON GARDENS,529280,186441,51.56153496,-0.134751496,197,47361,CF10,0
1142,WOOD LANE / HIGHGATE STATION <>,528454,188269,51.57815322,-0.145993858,357,49727,9116,0
11420,PEMBERTON GARDENS,529265,186436,51.56149346,-0.134969631,17,51129,CF10,0
11427,FERDINAND STREET,528432,184442,51.54376228,-0.147709598,354,74332,8H25,0
11428,FERDINAND STREET,528449,184408,51.54345283,-0.147476969,174,59276,8H25,0
1143,WOOD LANE / HIGHGATE STATION <>,528467,188262,51.57808734,-0.145808893,176,54348,9116,0
11431,PRINCE OF WALES ROAD,528378,184581,51.54502386,-0.148437246,313,56069,8J11,0
11432,PRINCE OF WALES ROAD,528310,184678,51.54591114,-0.149382063,156,71588,8J07,0
11435,QUEEN'S CRESCENT,528185,184910,51.54802471,-0.151099389,335,49981,8J08,0
11436,GRAFTON TERRACE,528092,185109,51.5498344,-0.152367569,135,75802,8J09,0
11437,ST DOMINIC'S PRIORY,527865,185254,51.55118912,-0.155587332,156,50748,8J10,0
11439,MANSFIELD ROAD,527821,185325,51.55183722,-0.156195858,338,72943,8J10,0
1144,MUSWELL HILL BROADWAY,528940,189610,51.59009464,-0.138490688,119,47076,9501,0
11440,MANSFIELD ROAD,527754,185459,51.55305676,-0.157113106,120,49724,8D13,0
11442,FLEET ROAD,527623,185412,51.55266399,-0.159018825,295,76313,8D12,0
11443,ROYAL FREE HOSPITAL,527330,185500,51.55352113,-0.16321119,304,47056,8D15,0
11444,SOUTH END GREEN,527337,185528,51.55377121,-0.163100128,74,55391,8D10,0
11446,KENTISH TOWN ROAD,528898,184716,51.54611865,-0.140892196,94,57090,8K20,0
11449,KENTISH TOWN WEST STATION #,528544,184665,51.54574104,-0.146013726,65,48899,8J05,0
1145,MUSWELL HILL,528754,189721,51.59113481,-0.141133721,154,48162,9502,0
11457,SURBITON POLICE STATION,518870,166435,51.38400105,-0.291603338,294,71148,K907,0
11458,SURBITON POLICE STATION,518875,166448,51.38411686,-0.291527161,114,51578,K907,0
1146,QUEENS AVENUE,528730,189745,51.591356,-0.141471215,339,71060,9502,0
11461,SURBITON HOSPITAL,518514,167123,51.39025974,-0.296487654,171,48470,K806,0
11462,SURBITON HOSPITAL,518505,167094,51.39000095,-0.29662664,351,50616,K806,0
11464,SURBITON TELEPHONE EXCHANGE,518453,167470,51.39339156,-0.297248238,355,75957,K805,0
11465,HALL DRIVE,515383,181362,51.51889661,-0.336825969,169,76430,QR05,0
11466,HALL DRIVE,515375,181333,51.51863757,-0.336950728,350,50543,QR05,0
11469,ST PAUL'S ROAD / HIGHBURY CORNER,531784,184753,51.54578449,-0.099277667,73,48600,C905,0
1147,MUSWELL HILL,528743,189630,51.59031945,-0.141325831,43,75920,9505,0
11470,HIGHBURY CORNER,531740,184732,51.54560602,-0.099919768,263,47466,C905,0
11471,CRESSWELL GARDENS,526204,178443,51.49034633,-0.181973579,100,48448,7F11,0
11472,CRESSWELL GARDENS,526150,178438,51.49031344,-0.18275284,276,71655,7F11,0
11476,NEVERN PLACE,525442,178697,51.49279889,-0.192854358,146,75323,7907,0
1148,QUEENS AVENUE,528746,189617,51.59020193,-0.141287314,224,53347,9505,0
11481,GROSVENOR PARK ROAD,537427,188606,51.57906528,-0.016433404,158,55024,YB02,0
11482,ST SAVIOUR'S CHURCH,536714,187927,51.57313649,-0.026982308,333,49269,YA04,0
11487,LLOYD PARK,537098,189812,51.58998374,-0.020707967,246,56307,Y907,0
11491,CARLISLE AVENUE,521053,181031,51.5147346,-0.255249976,119,76168,Q019,0
11492,FOSTER ROAD,521262,180913,51.51362915,-0.252279744,285,74571,Q022,0
11495,PERRYN ROAD,520992,181037,51.5148016,-0.256126678,306,75393,Q019,0
11497,FRIARY ROAD,520720,181291,51.51714284,-0.259958088,332,47256,Q306,0
115,EXHIBITION ROAD,526887,179673,51.5012486,-0.171697652,264,54572,402,0
1150,PONT STREET,527898,179127,51.49611333,-0.15733629,349,57284,7301,0
11500,WALES FARM ROAD,520617,181606,51.51999617,-0.261334146,159,55002,Q417,0
11501,HILARY ROAD,521725,180674,51.51138137,-0.245692534,330,50661,Q017,0
11502,ST SAVIOUR'S CHURCH,521823,180389,51.50879859,-0.244379358,348,77670,Q016,0
11503,UXBRIDGE ROAD,521873,180140,51.50654973,-0.243745234,348,76002,Q015,0
11506,GLENDUN ROAD,521282,180724,51.51192607,-0.252056669,65,74798,Q011,0
11507,KING FAHAD ACADEMY,521458,180753,51.51214892,-0.249511397,260,56428,Q012,0
1151,PONT STREET,527887,179246,51.49718537,-0.157451544,169,55136,7301,0
11510,SHAA ROAD,521025,180537,51.51030038,-0.255822967,32,51256,Q010,0
11511,SHAA ROAD,521060,180571,51.51059848,-0.255307132,220,74194,Q010,0
11514,ACTON PARK / GREENVIEW CLOSE,521054,180131,51.5066449,-0.255544646,349,48163,Q009,0
11515,ACTON PARK / GREENVIEW CLOSE,521071,180115,51.50649745,-0.255305282,169,73020,Q009,0
11517,CHURCH STREET,526824,181968,51.52189,-0.171779175,137,49491,0T01,0
11518,HALL ROAD,526212,182672,51.52835462,-0.180344338,139,74291,0U02,0
11519,CARLTON VALE,525852,183135,51.5325964,-0.185366325,143,74930,0U04,0
1152,ST PAUL'S CHURCHYARD,532151,181046,51.51238204,-0.095378755,285,73195,1.00E+02,0
11522,CHEPSTOW CRESCENT,525179,180888,51.51254999,-0.195863474,19,59354,7810,0
11523,CHEPSTOW CRESCENT,525183,180863,51.51232441,-0.195814734,196,76600,7810,0
11527,WESTBOURNE GROVE / COLVILLE ROAD,524911,181023,51.51382271,-0.199676113,78,72540,7813,0
11528,COLVILLE ROAD,524925,180998,51.51359491,-0.199483302,242,51488,7813,0
11531,STANLEY GARDENS,524852,180771,51.51157076,-0.200615286,306,74175,7605,0
11532,CHEPSTOW VILLAS,524918,180738,51.51125956,-0.199676284,125,57335,7605,0
11533,ELGIN CRESCENT,524639,181030,51.51394571,-0.203591858,336,57751,7603,0
11534,ARUNDEL GARDENS,524680,180965,51.51335243,-0.203024237,158,71169,7606,0
11535,BLENHEIM CRESCENT,524427,181059,51.5142531,-0.206635541,335,55577,7604,0
11537,POWIS GARDENS,524790,181374,51.51700425,-0.201294851,67,47977,7601,0
11538,POWIS GARDENS,524831,181379,51.51704013,-0.200702425,248,73723,7601,0
11539,PORTOBELLO ROAD,524534,181268,51.51610803,-0.205020309,68,49504,7602,0
11540,PORTOBELLO ROAD,524644,181300,51.51637138,-0.203424336,247,77913,7602,0
11541,CHESTERTON ROAD,524183,181613,51.5192862,-0.209955223,338,76592,7402,0
11542,CHESTERTON ROAD,524201,181605,51.51921033,-0.209698717,158,72907,7402,0
11543,ST CHARLES SQUARE,524117,181784,51.52083767,-0.210845843,340,54629,7403,0
11544,ST CHARLES SQUARE,524129,181789,51.52087997,-0.210671192,160,59456,7403,0
11545,BARLBY ROAD,524028,182014,51.52292449,-0.212047134,340,56560,7413,0
11546,BARLBY ROAD,524041,182026,51.52302949,-0.211855602,160,73166,7413,0
11547,KENSAL HOUSE,523937,182246,51.5250297,-0.213276645,338,55036,7414,0
11548,KENSAL HOUSE,523954,182241,51.52498103,-0.213033455,158,48169,7414,0
11550,CAMBRIDGE GARDENS / LADBROKE GROVE,524157,181398,51.51735948,-0.210405566,249,55448,7405,0
11551,OXFORD GARDENS,523950,181366,51.51711732,-0.213398951,135,71296,7406,0
11552,OXFORD GARDENS,523926,181375,51.51720348,-0.213741538,315,52932,7406,0
11553,ST CHARLES SQUARE,523766,181573,51.51901821,-0.215977011,159,52593,7407,0
1156,CITY THAMESLINK STATION #,531730,181434,51.51596754,-0.101297789,296,47844,1C02,0
11561,KILBURN PARK ROAD,525749,183272,51.5338507,-0.186801724,142,58160,0U05,0
11564,NORTH POLE ROAD / SCRUBS LANE,523073,181523,51.51872025,-0.225978548,53,76570,6206,0
11566,LATYMER UPPER SCHOOL / PLAYING FIELDS,523040,181260,51.51636356,-0.226545814,74,47083,6207,0
11567,LATYMER UPPER SCHOOL / PLAYING FIELDS,522989,181236,51.51615895,-0.227288907,256,58991,6207,0
11568,HAMMERSMITH HOSPITAL,522586,181181,51.51575221,-0.233113734,80,52243,6101,0
11569,HAMMERSMITH HOSPITAL,522594,181170,51.5156516,-0.233002312,259,48058,6101,0
1157,CITY THAMESLINK STATION #,531672,181479,51.5163855,-0.10211647,115,75771,1C02,0
11572,WULFSTAN STREET,522085,181104,51.51516863,-0.240357873,84,50776,6102,0
11573,WULFSTAN STREET,521969,181078,51.51496,-0.242037962,264,59326,6102,0
11576,EAST ACTON STATION<> / FITZNEAL STREET,521683,181055,51.51481495,-0.246165996,83,76957,6103,0
11577,EAST ACTON STATION <>,521626,181038,51.51467443,-0.246992998,263,53503,6103,0
11582,WHITE CITY ESTATE,522774,181025,51.51430922,-0.230459744,81,48971,6208,0
11583,PHOENIX HIGH SCHOOL,522359,180935,51.51359033,-0.236469327,270,58739,6107,0
11587,HEMLOCK ROAD,521759,180628,51.51096058,-0.245218661,155,59295,Q017,0
11589,STEVENTON ROAD,521825,180428,51.5091487,-0.244337072,168,51467,Q016,0
11590,UXBRIDGE ROAD,521879,180171,51.50682707,-0.243648098,168,58033,Q015,0
11598,CAMBRIDGE ROAD,525346,182802,51.52971599,-0.192776872,207,52346,0U06,0
116,WEST END LANE,525782,185288,51.55196302,-0.185605448,280,75588,8B05,0
1160,MOORGATE STATION <> #,532789,181895,51.51986278,-0.085869194,9,55627,1D05,0
11601,ST CUTHBERT'S ROAD,524497,184860,51.54840122,-0.204283121,326,54009,R502,0
11607,FERNHEAD ROAD,524818,183044,51.53200808,-0.200299671,280,56546,RC17,0
11609,QUEENS PARK STATION <> #,524632,183119,51.53272328,-0.202953559,8,75672,RC01,0
11615,STATION TERRACE,523676,183095,51.53271783,-0.216739172,155,53042,RD06,0
11616,WHITMORE GARDENS,523482,183455,51.53599602,-0.219408685,149,74994,RD04,0
